"V1" "V2"
0.578072579577565 0.0400921653490514
0.457494232337922 0.603458569385111
0.397710372693837 0.0114209055900574
0.213994500460103 0.525840877555311
0.14386062999256 0.281488387612626
0.456650429870933 0.714986222330481
0.13101719180122 0.0786397489719093
0.384210092714056 0.52413826296106
0.50905664335005 0.0595842397306114
0.472812667023391 0.814499950734898
0.640158591093495 0.843570481985807
0.721457337029278 0.497407878749073
0.909446280449629 0.113767785253003
0.452872800407931 0.835801378125325
0.801556039368734 0.734991967212409
0.827819465426728 0.7581537514925
0.540035667829216 0.982090028235689
0.870946195907891 0.670157216256484
0.762827692553401 0.801782672991976
0.589463368523866 0.497403387213126
0.809543096926063 0.81262232339941
0.0862789198290557 0.233643313869834
0.212824551854283 0.740672060055658
0.637998482910916 0.331633809953928
0.0229822227265686 0.78841805527918
0.179923864081502 0.80158512131311
0.325736419763416 0.840339106507599
0.782117341179401 0.0638850030954927
0.107911269646138 0.695170094491914
0.211424215231091 0.517278442624956
0.961673830403015 0.232342464616522
0.0758787263184786 0.121252437354997
0.553803253686056 0.358405886450782
0.155380684882402 0.169648139271885
0.0787194324657321 0.899282661499456
0.378162830136716 0.164028364699334
0.284041781909764 0.629202897660434
0.723436511587352 0.0155493293423206
0.643519672332332 0.741024644346908
0.450334635563195 0.25638733105734
0.0810063616372645 0.756345763802528
0.328073608223349 0.292987275635824
0.19945293222554 0.0872266090009362
0.895378064829856 0.423168544890359
0.625851392745972 0.730674045393243
0.0503620067611337 0.700117220403627
0.300491253379732 0.368285852717236
0.195315671851858 0.106080290162936
0.992483475245535 0.641411371994764
0.070590250659734 0.453264074400067
0.312752839876339 0.901522913947701
0.712746206671 0.822687152773142
0.538232827559114 0.892538560787216
0.0762430219911039 0.215204823995009
0.242161453235894 0.496309278067201
0.421063793823123 0.923635792685673
0.944016834255308 0.405475192470476
0.180442096665502 0.70986159471795
0.550371371209621 0.596097771311179
0.262668447569013 0.366885165218264
0.0933440222870559 0.170908781001344
0.815692678559572 0.783986975904554
0.977430247934535 0.33074155729264
0.551525004673749 0.605149487964809
0.117073791334406 0.211736779892817
0.538637826452032 0.34355939948
0.747199343517423 0.538082615938038
0.515302327927202 0.879471817519516
0.307028795126826 0.904401334002614
0.410231575835496 0.815648258896545
0.70039290888235 0.128958102082834
0.989099749131128 0.541287494823337
0.847640788881108 0.468150487402454
0.566533110104501 0.86565508460626
0.951513284584507 0.274775546276942
0.603889909107238 0.548122826265171
0.866462237900123 0.348039532778785
0.677660434972495 0.652523251948878
0.299295145552605 0.729535058140755
0.807130246423185 0.833779773907736
0.158291782252491 0.428290788317099
0.520733610028401 0.655148827005178
0.736028508748859 0.023406426422298
0.740134305553511 0.806548073887825
0.82042107055895 0.406089700059965
0.956014376599342 0.697575024561957
0.985600252868608 0.94737229985185
0.527730277506635 0.744791809236631
0.28675629128702 0.945226854411885
0.681696282932535 0.513221665052697
0.952645312296227 0.675394443795085
0.14321605861187 0.499501129612327
0.910886535421014 0.526818796759471
0.212933922186494 0.274786632973701
0.256131673930213 0.102789347525686
0.839811774203554 0.675317447632551
0.994906744221225 0.154948642943054
0.798119737533852 0.744880934711546
0.304827330866829 0.137100104708225
0.0321564238984138 0.50962171703577
0.0376015587244183 0.445170210907236
0.693718832917511 0.34275226900354
0.972607678966597 0.59812542097643
0.426357207121328 0.812170225195587
0.386470918776467 0.598544523585588
0.269083274295554 0.318266801536083
0.585271444870159 0.430887113092467
0.491016894578934 0.0749173683580011
0.00794315431267023 0.253400062443689
0.515933607006446 0.798728845547885
0.9862986728549 0.27462458005175
0.0549147969577461 0.464859679806978
0.296068516792729 0.679778334451839
0.414283154066652 0.172548619797453
0.564381213625893 0.259728156495839
0.314534770790488 0.644842481706291
0.71286262338981 0.0623596447985619
0.789591650711372 0.50573703716509
0.0147509148810059 0.369401496835053
0.311213546199724 0.446774143725634
0.00223206495866179 0.1956377918832
0.188451215391979 0.0729133586864918
0.908979344880208 0.945610390743241
0.288239290006459 0.738573819864541
0.400159976445138 0.0295965149998665
0.955972513183951 0.0431906790472567
0.122218945529312 0.914989372715354
0.869715751381591 0.674614982912317
0.414763249922544 0.239762498065829
0.191681828349829 0.330081942025572
0.533055194886401 0.15410607168451
0.0996674664784223 0.994111021980643
0.0884998317342252 0.826939179794863
0.25389767345041 0.494965177262202
0.984907133271918 0.365942324511707
0.149698266759515 0.835699912859127
0.766859614523128 0.600589777808636
0.555190321058035 0.960847178474069
0.23466701968573 0.238228248199448
0.00145778642036021 0.725533538730815
0.124216229887679 0.470785935875028
0.464488752419129 0.800158940022811
0.800727802794427 0.324002315523103
0.846610501175746 0.555757418740541
0.672562160296366 0.0927398905623704
0.0785098511260003 0.298813195433468
0.882733809528872 0.815499516204
0.463223001919687 0.129688723711297
0.507117731496692 0.414123496739194
0.764862753683701 0.0275498563423753
0.276877382770181 0.923273421358317
0.978350563440472 0.189102602656931
0.709102732827887 0.749587479745969
0.598028586478904 0.150912498123944
0.822725253645331 0.486248074332252
0.717894626548514 0.13084081094712
0.917816927889362 0.108846159884706
0.207536954898387 0.283018734306097
0.588186986045912 0.823461591498926
0.798658082261682 0.879605093505234
0.512757757911459 0.351252943975851
0.0461236138362437 0.278126569231972
0.639543665573001 0.55449960171245
0.168851974420249 0.91072933212854
0.136506880167872 0.372378400759771
0.577754085650668 0.0439319314900786
0.563911198172718 0.611593582201749
0.924934185110033 0.571457236073911
0.779061845503747 0.827104560332373
0.637358945561573 0.552760825958103
0.977432850748301 0.730889248428866
0.480846622958779 0.649977751309052
0.257364328252152 0.378714652499184
0.224348551826552 0.339540421031415
0.507552743889391 0.43356159189716
0.808970026671886 0.509288976201788
0.170725422678515 0.0524680577218533
0.658078637905419 0.363220818340778
0.343359083868563 0.149801734602079
0.46274007530883 0.188790630549192
0.423027007607743 0.93377596559003
0.826724361628294 0.76141370437108
0.850999253569171 0.710551438853145
0.364284924697131 0.71325400006026
0.920940348878503 0.415278161410242
0.190598960733041 0.956749542383477
0.505604015197605 0.0291055475827307
0.655288565903902 0.52892900374718
0.912590103456751 0.404934610007331
0.983233848353848 0.471886254148558
0.646829943172634 0.746412335662171
0.799915756797418 0.375260232947767
0.824944253778085 0.834991088602692
0.903901559766382 0.811455607181415
0.207635116763413 0.137198832351714
0.251427353592589 0.0575251069385558
0.890608825953677 0.214765070006251
0.0547483186237514 0.890081665711477
0.691444030730054 0.426574692362919
0.46373072033748 0.171756153460592
0.201384453568608 0.566354663576931
0.689189650351182 0.926591271068901
0.84906137525104 0.953263237373903
0.372204386163503 0.881282717222348
0.325413009151816 0.269091130699962
0.0306681238580495 0.830349377123639
0.00125364447012544 0.327374073211104
0.593877818668261 0.182368553010747
0.795624105492607 0.571183943888173
0.681686650728807 0.536502507515252
0.816068330546841 0.370547246886417
0.507779856445268 0.518518128897995
0.372853090520948 0.654075833037496
0.909128055907786 0.222614429891109
0.98785084253177 0.891863423166797
0.0982252010144293 0.11414339998737
0.896655320189893 0.860012470977381
0.232568840729073 0.210278645390645
0.535513435024768 0.766148099675775
0.278928585583344 0.661399248521775
0.923628292279318 0.401600849349052
0.937845434760675 0.440120600629598
0.711825469508767 0.7335122784134
0.31402126303874 0.147623774828389
0.515742805087939 0.618470564717427
0.534858890576288 0.448440211825073
0.868388921255246 0.0643533787224442
0.00184983666986227 0.150714019313455
0.468273245031014 0.674787248717621
0.212568023474887 0.188588137039915
0.177145310211927 0.200028136838228
0.516646398929879 0.494044633815065
0.694468893343583 0.838685059454292
0.466499642468989 0.885027722455561
0.0239660481456667 0.186187092680484
0.856781717855483 0.702094420790672
0.987631600815803 0.454777581151575
0.47875263239257 0.85292656510137
0.424472684971988 0.735621883301064
0.0550271230749786 0.778248471906409
0.84361242223531 0.912804599385709
0.693040575366467 0.027332401368767
0.344340359326452 0.340583057375625
0.277276613749564 0.229388046776876
0.313046336406842 0.588875346584246
0.532804377609864 0.985501655843109
0.384707215474918 0.269947258988395
0.847992615308613 0.218308243434876
0.325238089542836 0.950595263857394
0.84220486250706 0.727648275671527
0.233349398477003 0.162930585676804
0.74239976122044 0.891595783410594
0.435694626765326 0.590923864860088
0.295921528479084 0.525974503718317
0.424501446774229 0.449452864937484
0.399498046608642 0.0266150203533471
0.50021932576783 0.067661413224414
0.703375126700848 0.212600803468376
0.248645611107349 0.773473229492083
0.100404672790319 0.739613109268248
0.140472444705665 0.749461689963937
0.153215750819072 0.862963727209717
0.670658376533538 0.0384800957981497
0.842101127142087 0.156139705795795
0.854732273612171 0.679040709277615
0.0241728289984167 0.310338376089931
0.338350196368992 0.70367788313888
0.970638846512884 0.370609923731536
0.72341207950376 0.194209906971082
0.226606960175559 0.984887956874445
0.351685174042359 0.0842059997376055
0.348093420732766 0.864750735694543
0.329620003001764 0.0885353186167777
0.0227266566362232 0.718358302954584
0.0829182295128703 0.0947164625395089
0.0657126482110471 0.0832423490937799
0.636329460190609 0.0630990869831294
0.461940303910524 0.680166261037812
0.925642150221393 0.841848708456382
0.0817689730320126 0.00188933243043721
0.316004107007757 0.502032022923231
0.176781269721687 0.336715662153438
0.0460282794665545 0.64299210626632
0.145859132288024 0.40440385020338
0.516985733062029 0.723063439596444
0.879697045776993 0.392911518923938
0.703506484627724 0.371594189433381
0.902615409344435 0.38388505205512
0.706781235989183 0.967309042345732
0.347276360495016 0.446746686007828
0.265859449282289 0.675123397028074
0.231704650912434 0.140687001636252
0.989600706379861 0.940569661324844
0.867434811079875 0.663939930964261
0.610291036078706 0.906356727238744
0.116290593519807 0.784202795941383
0.295399837195873 0.976585573749617
0.6709664396476 0.140167720848694
0.948238492943347 0.659808611031622
0.391945590032265 0.864666147390381
0.944473377196118 0.393068914767355
0.704346378799528 0.342320727417246
0.285980940097943 0.336078150663525
0.8345837732777 0.701209332793951
0.286328822141513 0.327695689629763
0.777589940000325 0.490226501598954
0.316111756488681 0.272853858303279
0.0455934721976519 0.798865315970033
0.843075438635424 0.916987550444901
0.554007256869227 0.104676005896181
0.609040979994461 0.909956042887643
0.687716593500227 0.776082544121891
0.207351086195558 0.662846620194614
0.473323090467602 0.667730694171041
0.286712361034006 0.0703775295987725
0.381859730230644 0.168286779895425
0.327583827311173 0.00761741236783564
0.251351956045255 0.369167041964829
0.785368792712688 0.0926761287264526
0.625832970486954 0.121138713555411
0.486678954679519 0.363089469959959
0.414749286603183 0.422216388396919
0.775554948486388 0.41086870408617
0.557839747751132 0.369260701118037
0.781397015787661 0.638569074450061
0.996937526389956 0.0442010033875704
0.274213407421485 0.660234354436398
0.187433235347271 0.837716243229806
0.136243474902585 0.790115206269547
0.434504250995815 0.430977351032197
0.574586670380086 0.293427682481706
0.220022772904485 0.755107784178108
0.660566051024944 0.49276602268219
0.372575821587816 0.335780540946871
0.929901525145397 0.560064343968406
0.300524225225672 0.178016972262412
0.580646031070501 0.224517946597189
0.389479850186035 0.734958826797083
0.960691050626338 0.949930987553671
0.714633351191878 0.678937161806971
0.783932733582333 0.824477460468188
0.424551573349163 0.514484197366983
0.515856313286349 0.328706563450396
0.258240070426837 0.101239788811654
0.254865528317168 0.572308850241825
0.0851702992804348 0.515781850321218
0.82595740351826 0.632076472975314
0.03652254329063 0.63267728080973
0.317841568728909 0.591539549408481
0.960155964596197 0.0694176277611405
0.420196776045486 0.157239607535303
0.853749749017879 0.919461351353675
0.472212198656052 0.133031256031245
0.0932824625633657 0.79318246152252
0.277063636342064 0.650647390866652
0.990141252055764 0.0639786978717893
0.358259865548462 0.103040679125115
0.563074812060222 0.727848128182814
0.697599447332323 0.818518419982865
0.152234945446253 0.0647794133983552
0.559935782803223 0.644000638509169
0.422936118906364 0.476239763200283
0.811442453879863 0.668242635671049
0.919500706484541 0.656973316101357
0.993634673533961 0.118791422108188
0.630645433207974 0.136498397914693
0.125535824336112 0.806906807469204
0.664815832860768 0.336401382694021
0.817043728427961 0.781486224150285
0.754558830987662 0.923617576714605
0.000618777005001903 0.959534162888303
0.967048429884017 0.428840404376388
0.285611959407106 0.279315336141735
0.994757565204054 0.480596265289932
0.504735983675346 0.054826409323141
0.924730403348804 0.317700656363741
0.446711789816618 0.409551973221824
0.750158049631864 0.811954093864188
0.998909705784172 0.00445353402756155
0.900891651865095 0.0180635284632444
0.198138646082953 0.298884015297517
0.790713931433856 0.242438327521086
0.909672195557505 0.24927594489418
0.892925245687366 0.443830152275041
0.9711835058406 0.337700679432601
0.863012258661911 0.969217035453767
0.0649339323863387 0.149635404115543
0.484280683798715 0.648428021464497
0.771639649989083 0.46577641996555
0.802255093120039 0.370560856070369
0.21989245293662 0.510909366421402
0.254653144394979 0.571105130948126
0.182014703983441 0.0951558486558497
0.490426799515262 0.0768625331111252
0.246408732142299 0.330254431813955
0.147092006867751 0.601039543980733
0.494133982108906 0.942995788063854
0.712055819109082 0.968177190050483
0.685892544686794 0.0800585958641022
0.334101919317618 0.688211697852239
0.0513791241683066 0.921051172539592
0.877276376122609 0.429021502379328
0.0279403596650809 0.718155946349725
0.964299025014043 0.751687443582341
0.066295049386099 0.141754030482844
0.933084504213184 0.614388341549784
0.774008346255869 0.745022877119482
0.311331081669778 0.787624625954777
0.78383430512622 0.344293075846508
0.245949706295505 0.688739828765392
0.602232972625643 0.889099330641329
0.613331316038966 0.310796700417995
0.284012235701084 0.0417712072376162
0.876758640632033 0.76546279178001
0.466455262154341 0.0846774065867066
0.895025669597089 0.620653270976618
0.00346908904612064 0.472168493550271
0.175742225022987 0.0804459766950458
0.591399802826345 0.855188693851233
0.277167472755536 0.514272212749347
0.441492629935965 0.85450969892554
0.865045989165083 0.968782519455999
0.114909822586924 0.676610186230391
0.812758386833593 0.789022954180837
0.506304609589279 0.319033544510603
0.49898607423529 0.380437468411401
0.875741136725992 0.234419250162318
0.649527401896194 0.140523358248174
0.241744923172519 0.993857815861702
0.162597848568112 0.355657267617062
0.707122854422778 0.336000057635829
0.18960607657209 0.585106671554968
0.956983118085191 0.74918397073634
0.391433818964288 0.507118847453967
0.914529217407107 0.284444236662239
0.569683668436483 0.023473285138607
0.948638495989144 0.817577538080513
0.64348783926107 0.88536873459816
0.29628325579688 0.117370036663488
0.289299151627347 0.615456132916734
0.61437565414235 0.115073505556211
0.205979990540072 0.469498800346628
0.490405593067408 0.90435069729574
0.523899558931589 0.0993010958191007
0.788793192943558 0.717747475020587
0.934188520535827 0.388732973020524
0.0360839362256229 0.344623783137649
0.0385446129366755 0.668836825061589
0.73089693672955 0.331906353821978
0.0500047150999308 0.706495843594894
0.439142668852583 0.628669274970889
0.388019536389038 0.240154227707535
0.206574772950262 0.814596599433571
0.844830678775907 0.474670897237957
0.526712737511843 0.456950769526884
0.401203323854133 0.320615618955344
0.851644590729848 0.435537400189787
0.544815685832873 0.845586284296587
0.861214662436396 0.208039758261293
0.142423335229978 0.489376960555092
0.783492499962449 0.693406058009714
0.406737161334604 0.829270872520283
0.837436824804172 0.980182483093813
0.777025933144614 0.669767186511308
0.533860316034406 0.753573616733775
0.651428665034473 0.171120636863634
0.510496265953407 0.761396833928302
0.17350369784981 0.275547614553943
0.50268591963686 0.511581780388951
0.851937221363187 0.777496276423335
0.986560916993767 0.206406860845163
0.469167788513005 0.846551437629387
0.313154438510537 0.871271767653525
0.210500073619187 0.194917879998684
0.364475686335936 0.808380039408803
0.915431714616716 0.0755507680587471
0.711724832653999 0.907870893599465
0.279700497863814 0.295042520854622
0.237706656102091 0.7538683116436
0.0389630720019341 0.742100805742666
0.360951527953148 0.24298870167695
0.486994427395985 0.377211512997746
0.879329172428697 0.614967599976808
0.86754263471812 0.956729564117268
0.873584926128387 0.153139831032604
0.938435121206567 0.00452835951000452
0.854747615056112 0.613427614094689
0.582922644214705 0.0352129533421248
0.0932589271105826 0.405108178034425
0.821506959851831 0.0953970002010465
0.181874349014834 0.649471656419337
0.747733702650294 0.947023856220767
0.547251126961783 0.561746679944918
0.640833503101021 0.0215508821420372
0.0609124617185444 0.041323967743665
0.0765134000685066 0.941769102821127
0.503192306030542 0.00248290970921516
0.0334880037698895 0.489414986455813
0.226179554825649 0.853355955332518
0.650706082116812 0.159537433646619
0.454145323950797 0.695883088279516
0.135945624439046 0.0754944710060954
0.362661115825176 0.981432989938185
0.122914141509682 0.709733088500798
0.859724327689037 0.601742745842785
0.213892048923299 0.965252537280321
0.69292745157145 0.703958611004055
0.335269235540181 0.505820096004754
0.282541932538152 0.849287051707506
0.565145755652338 0.241073902929202
0.490803007036448 0.683129831915721
0.999541691038758 0.146026518428698
0.115009210305288 0.0912444011773914
0.0866477331146598 0.638153868261725
0.690432405099273 0.533461726969108
0.374304792843759 0.217418175423518
0.441006793640554 0.505632203537971
0.0200008500833064 0.883347710594535
0.400366024579853 0.243197545409203
0.56903503742069 0.617892088135704
0.545747589785606 0.158644814277068
0.371053491486236 0.574397433549166
0.0172968590632081 0.522933360654861
0.535450595198199 0.339981974801049
0.664178932085633 0.619762886548415
0.545856770593673 0.406923739705235
0.599612983409315 0.875280860811472
0.722647618036717 0.296002967981622
0.186714365379885 0.0264969991985708
0.769350793911144 0.976926707662642
0.678582104854286 0.534942492609844
0.0455837061163038 0.66013636556454
0.828073715092614 0.744208244606853
0.989123740233481 0.571121092652902
0.123137798625976 0.998937074560672
0.182030983269215 0.551766816293821
0.924618133809417 0.757194604957476
0.655157341621816 0.709112368058413
0.515349999535829 0.427098522894084
0.869026076281443 0.36865063291043
0.473319735145196 0.361014974303544
0.75271564652212 0.25417666323483
0.701802498660982 0.84161813557148
0.545784064335749 0.375942650949582
0.409343626350164 0.325753017095849
0.0295252532232553 0.202855163253844
0.894209993071854 0.947060899809003
0.555886200396344 0.529332923470065
0.641924747964367 0.0360007751733065
0.878823412815109 0.115983327152207
0.138468742603436 0.844877005787566
0.862883903319016 0.0276247747242451
0.291107193334028 0.0487229782156646
0.961239302065223 0.74690137594007
0.844325275160372 0.314908712403849
0.919860898749903 0.960450658109039
0.498163570417091 0.071976127801463
0.961480329977348 0.807606884976849
0.479885760229081 0.161346400855109
0.725038156379014 0.884171367390081
0.322045760927722 0.266459550708532
0.588266361737624 0.167618564097211
0.251483248081058 0.599352421006188
0.51041084039025 0.480300278868526
0.0457749380730093 0.321556370705366
0.466285659000278 0.185666540637612
0.405795902712271 0.123033322859555
0.303925060434267 0.393164581153542
0.657264536246657 0.460982801159844
0.906910901190713 0.494752106489614
0.79850588645786 0.175853479187936
0.956963177770376 0.900688638910651
0.20531522273086 0.758841472677886
0.63885983498767 0.948120365384966
0.0154445709194988 0.0849536873865873
0.322445685742423 0.0880229759495705
0.0020671971142292 0.641696711769328
0.564552629599348 0.708260812796652
0.416790106566623 0.2994933007285
0.523214512038976 0.378067494370043
0.756703629158437 0.364637865452096
0.389169001718983 0.582683387212455
0.243869322584942 0.66722824354656
0.0919852366205305 0.713125954382122
0.284253247780725 0.251264698570594
0.441747959470376 0.320803549606353
0.134794940240681 0.846268835943192
0.00457346020266414 0.111200935440138
0.95626631565392 0.0378023283556104
0.592571235261858 0.131695974385366
0.955288564320654 0.211029093479738
0.669001169502735 0.0288278912194073
0.432690228335559 0.995348042808473
0.373663424048573 0.345950292190537
0.665099539328367 0.0128166526556015
0.522964461473748 0.58046784508042
0.678353677969426 0.508219495182857
0.132060234900564 0.419733006041497
0.514458727324381 0.721582498168573
0.579877313226461 0.238626025617123
0.15022666961886 0.0278295718599111
0.0149604959879071 0.587160144001245
0.5701537753921 0.564867661334574
0.448768777307123 0.497494930401444
0.389671215554699 0.964355804026127
0.593884992180392 0.823570966720581
0.86610230919905 0.714683441212401
0.188625504029915 0.177612022962421
0.207456228788942 0.25791227677837
0.167095112148672 0.453764659585431
0.356353188632056 0.872955261729658
0.028166106203571 0.03678581956774
0.17036729096435 0.392924315063283
0.348309306893498 0.775756485527381
0.64439282589592 0.175003615673631
0.666947740828618 0.919716974254698
0.432797909947112 0.644986979197711
0.814243101514876 0.633405857952312
0.134820834035054 0.0828138047363609
0.43262606812641 0.737081264378503
0.328380535822362 0.444976373575628
0.173899406800047 0.0446457143407315
0.234662632690743 0.488674750318751
0.902173121459782 0.0316204982809722
0.726130116498098 0.994635666487738
0.919418246019632 0.908065215684474
0.989247774006799 0.787163466215134
0.693320946767926 0.371038481593132
0.79913611127995 0.619060234399512
0.223820508690551 0.657064370345324
0.550112311495468 0.731904670363292
0.197742458200082 0.348884496372193
0.954395387787372 0.800495601724833
0.0736826839856803 0.985848705284297
0.532597400480881 0.282001334009692
0.409804649651051 0.796873601619154
0.195356798591092 0.346442345296964
0.837567909387872 0.91092739161104
0.928879276616499 0.706052020192146
0.634682540316135 0.0559899229556322
0.254514552652836 0.429690298391506
0.0181850693188608 0.927561637246981
0.961554544512182 0.389974540797994
0.718086149776354 0.138412369880825
0.712964406469837 0.0401795145589858
0.784195402404293 0.058635780820623
0.94560912065208 0.531216516392305
0.465205018408597 0.030290691414848
0.672545772744343 0.627182263648137
0.684417885262519 0.998950668377802
0.404754662653431 0.283082044916227
0.0236220087390393 0.0461322953924537
0.746420164126903 0.210018824087456
0.0290479767136276 0.781612490303814
0.457161804195493 0.502091134665534
0.157857224112377 0.879282984882593
0.722315339371562 0.0841802777722478
0.603701266925782 0.166894426569343
0.0926669221371412 0.0997154416982085
0.244452585466206 0.421405081404373
0.403605672297999 0.760942411376163
0.540453552035615 0.193617016542703
0.975081562297419 0.617207170696929
0.832846227101982 0.363250077236444
0.454843376064673 0.691069877939299
0.0178151382133365 0.868026041425765
0.354596011107787 0.0374529354739934
0.669474752619863 0.756131169153377
0.0427881865762174 0.833041897043586
0.655933171510696 0.147348423488438
0.355209081899375 0.559514846187085
0.101228572195396 0.680764408083633
0.777079751947895 0.0889976602047682
0.365017046686262 0.623324409360066
0.644464629236609 0.157103639794514
0.32817296939902 0.48058981844224
0.646302634151652 0.628696165513247
0.891015830216929 0.884728463366628
0.464564878726378 0.441772453254089
0.735099491197616 0.62885253271088
0.126910329796374 0.192393901990727
0.619996497640386 0.757095624227077
0.528792910976335 0.479551278520375
0.520269144326448 0.0455832339357585
0.478007287485525 0.737423207378015
0.141552377026528 0.714674549177289
0.687885070685297 0.954725679010153
0.810761108295992 0.801177875837311
0.0737859683576971 0.150886051356792
0.435913386754692 0.389049899764359
0.878946966957301 0.961236202390864
0.446674035163596 0.246563976397738
0.473114645807073 0.0895259361714125
0.398725842591375 0.757931545376778
0.0197290263604373 0.829469973687083
0.0110435341484845 0.359246780630201
0.803859037114307 0.528937367722392
0.721010304288939 0.073399611050263
0.733850540127605 0.319266102276742
0.164542621234432 0.201602747431025
0.198560411343351 0.190580744063482
0.948166897520423 0.637037815758958
0.772140667540953 0.63021983532235
0.143676478881389 0.692288589663804
0.413258207496256 0.676040377700701
0.878439696971327 0.561659465776756
0.392946843057871 0.992527953814715
0.903098962502554 0.829124781070277
0.291993209859356 0.337327886139974
0.989196396898478 0.0764237919356674
0.84376985905692 0.231205070391297
0.0504758600145578 0.292323396774009
0.428811114514247 0.217835085233673
0.391232597175986 0.30223465920426
0.815203920705244 0.244301732396707
0.547850216273218 0.616966813104227
0.654377408325672 0.0795368875842541
0.852244008798152 0.0742756922263652
0.421867199242115 0.558967610122636
0.814231646247208 0.793616684852168
0.348944461671636 0.916172590106726
0.659263472538441 0.38883520802483
0.604802409885451 0.056912278290838
0.283486638916656 0.467846919549629
0.78072151588276 0.688023951137438
0.929365943418816 0.704127754783258
0.08796566282399 0.608510547084734
0.157865086104721 0.318826676113531
0.731525912415236 0.0985047824215144
0.345434504793957 0.431705173337832
0.44763671560213 0.822376182768494
0.452460513683036 0.295607402455062
0.878734461031854 0.227356894640252
0.033990222029388 0.131477473303676
0.158397050574422 0.33633651281707
0.999138453509659 0.666043838951737
0.824787047225982 0.821195625932887
0.301372214220464 0.901612880872563
0.524517286336049 0.507983285235241
0.111230895388871 0.699163542129099
0.322337881661952 0.143392657395452
0.108264005044475 0.227688366547227
0.660647000418976 0.663112625712529
0.636221677530557 0.0530105228535831
0.600217872066423 0.0303698556963354
0.332016309490427 0.377831108635291
0.797571377363056 0.260883276350796
0.941831301897764 0.00518495053984225
0.133988262154162 0.115558844525367
0.105199262034148 0.162193853175268
0.557730950647965 0.00347891799174249
0.248756535118446 0.0979375874157995
0.717544997809455 0.965765158412978
0.563064872985706 0.390341260703281
0.0243900364730507 0.295028999680653
0.675580652896315 0.188357575796545
0.161187160527334 0.522610641317442
0.603332452941686 0.0212413866538554
0.0566817787475884 0.0800428842194378
0.0172893553972244 0.014261422213167
0.144828114891425 0.467307129874825
0.0170644160825759 0.188561042770743
0.718670097645372 0.0499997532460839
0.932237435365096 0.704338857205585
0.793331046355888 0.451967071043327
0.816560851875693 0.293190467637032
0.735206075711176 0.740639780648053
0.678014925681055 0.617059629876167
0.0470855843741447 0.871425929479301
0.22173001524061 0.912194023141637
0.620700048282743 0.405470460886136
0.57621540222317 0.756607898278162
0.315180505625904 0.560642444528639
0.556706646224484 0.24344803695567
0.883502248674631 0.436487813014537
0.235745180165395 0.711272459942847
0.664285660954192 0.245984602719545
